,filename,hat,veil,glasses,accessory
565,FRGC_04297d277.jpg,1,1,1,0
566,FRGC_04434d168.jpg,1,1,1,0
567,FRGC_04524d72.jpg,1,1,1,0
568,FRGC_04551d76.JPG,0,1,1,1
569,FRGC_04557d251.jpg,1,1,1,0
570,FRGC_04593d259.jpg,1,1,1,0
571,FRGC_04593d26.jpg,1,1,1,0
572,FRGC_04606d26.jpg,1,1,1,0
573,FRGC_04928d04.jpg,0,1,1,1
574,AR_FDB_m-004-26.png,1,0,1,1
575,AR_FDB_m-052-21.png,1,1,0,1
576,AR_FDB_m-053-11.png,1,0,1,1
577,AR_FDB_m-066-5.png,1,1,1,0
578,AR_FDB_w-015-2.png,1,1,0,1
579,FRGC_04339d102.jpg,1,1,1,0
580,FRGC_04494d48.jpg,0,1,1,1
581,FRGC_04577d58_px_6.png,1,1,1,0
582,FRGC_04581d12_px_8.png,1,1,1,0
583,FRGC_04595d103.jpg,1,1,1,0
584,FRGC_04598d343.jpg,1,1,1,0
585,FRGC_04606d12.jpg,1,1,1,0
586,afwDB_11.png,1,1,1,0
587,AR_FDB_m-001-13.png,1,0,1,1
588,AR_FDB_m-020-20.png,1,1,1,0
589,AR_FDB_m-021-18.png,1,1,1,0
590,AR_FDB_m-025-19.png,1,1,1,0
591,AR_FDB_m-043-1.png,1,1,1,0
592,AR_FDB_m-044-25.png,1,0,1,1
593,AR_FDB_m-071-6.png,1,1,1,0
594,AR_FDB_m-074-23_px_4.png,1,1,0,1
595,AR_FDB_w-009-15_px_6.png,1,1,1,0
596,AR_FDB_w-009-16_px_6.png,1,1,1,0
597,FRGC_04222d371.jpg,1,1,1,0
598,FRGC_04319d258.jpg,1,1,1,0
599,FRGC_04337d50_px_4.png,1,1,1,0
600,FRGC_04548d03.jpg,1,1,1,0
601,FRGC_04556d118.jpg,1,1,1,0
602,FRGC_04588d56.jpg,1,1,1,0
603,FRGC_04603d73_px_6.png,1,1,1,0
604,FRGC_04609d155.jpg,1,1,1,0
605,FRGC_04615d108.jpg,1,1,1,0
606,FRGC_04323d27.jpg,1,1,1,0
607,AR_FDB_m-002-5.png,1,1,1,0
608,AR_FDB_m-019-18.png,1,1,1,0
609,AR_FDB_m-049-3.png,1,1,1,0
610,AR_FDB_m-052-12.png,1,0,1,1
611,AR_FDB_w-013-14_px_4.png,1,1,1,0
612,FRGC_04202d390.jpg,1,1,1,0
613,FRGC_04319d132.jpg,1,1,1,0
614,FRGC_04329d66.jpg,1,1,1,0
615,FRGC_04395d144_px_8.png,0,1,1,1
616,FRGC_04397d384.jpg,1,1,1,0
617,FRGC_04530d286.jpg,1,1,1,0
618,FRGC_04540d247.jpg,1,1,1,0
619,FRGC_04580d232.jpg,1,1,1,0
620,FRGC_04589d78.jpg,1,1,1,0
621,FRGC_04598d340.jpg,1,1,1,0
622,FRGC_04605d04.jpg,1,1,1,0
623,FRGC_04628d63.jpg,1,1,1,0
624,FRGC_04839d155.jpg,0,1,1,1
625,AR_FDB_m-009-21.png,1,1,0,1
626,AR_FDB_m-014-2.png,1,1,1,0
627,AR_FDB_m-051-18.png,1,1,1,0
628,AR_FDB_w-008-25_px_6.png,1,0,1,1
629,AR_FDB_w-009-17.png,1,1,1,0
630,FRGC_04225d343.jpg,1,1,1,0
631,FRGC_04226d87.jpg,1,1,1,0
632,FRGC_04327d80.jpg,1,1,1,0
633,FRGC_04537d125.jpg,1,1,1,0
634,FRGC_04557d159.jpg,1,1,1,0
635,FRGC_04560d110.jpg,1,1,1,0
636,FRGC_04572d77.jpg,1,1,1,0
637,FRGC_04576d08.jpg,0,1,1,1
638,FRGC_04603d82.jpg,1,1,1,0
639,FRGC_04720d58.jpg,1,1,1,0
640,FRGC_04790d18.jpg,0,1,1,1
641,AR_FDB_m-008-2.png,1,1,1,0
642,AR_FDB_m-019-25.png,1,0,1,1
643,AR_FDB_m-041-10.png,1,1,0,1
644,AR_FDB_m-065-11.png,1,0,1,1
645,AR_FDB_m-072-22.png,1,1,0,1
646,AR_FDB_m-075-8_px_4.png,1,1,0,1
647,AR_FDB_w-003-5.png,1,1,1,0
648,AR_FDB_w-008-16.png,1,1,1,0
649,AR_FDB_w-010-10.png,1,0,1,1
650,FRGC_04213d335_px_8.png,1,1,1,0
651,FRGC_04222d136_px_6.png,1,1,1,0
652,FRGC_04324d253.jpg,1,1,1,0
653,FRGC_04382d180.jpg,0,1,1,1
654,FRGC_04395d259.jpg,0,1,1,1
655,FRGC_04551d93.jpg,1,1,1,0
656,FRGC_04603d02.jpg,1,1,1,0
657,FRGC_04767d56.jpg,1,1,1,0
658,FRGC_04788d00.jpg,0,1,1,1
659,AR_FDB_m-004-23.png,1,1,0,1
660,AR_FDB_m-020-6.png,1,1,1,0
661,AR_FDB_m-038-20.png,1,1,1,0
662,AR_FDB_m-045-7.png,1,1,1,0
663,AR_FDB_m-051-16.png,1,1,1,0
664,AR_FDB_m-062-4.png,1,1,1,0
665,AR_FDB_m-066-25.png,1,0,1,1
666,AR_FDB_w-004-16.png,1,1,1,0
667,AR_FDB_w-009-13.png,1,1,1,0
668,FRGC_04201d135.jpg,1,1,1,0
669,FRGC_04203d124.jpg,1,1,1,0
670,FRGC_04222d136.jpg,1,1,1,0
671,FRGC_04317d41.jpg,1,1,1,0
672,FRGC_04324d112.jpg,1,1,1,0
673,FRGC_04351d88.jpg,1,1,1,0
674,FRGC_04512d381.jpg,1,1,1,0
675,FRGC_04569d88.jpg,1,1,1,0
676,FRGC_04579d59.jpg,1,1,1,0
677,FRGC_04582d39_px_8.png,1,1,1,0
678,FRGC_04629d67.jpg,1,1,1,0
679,FRGC_04782d113.jpg,0,1,1,1
680,AR_FDB_m-010-10.png,1,1,0,1
681,AR_FDB_m-039-5.png,1,1,1,0
682,AR_FDB_m-040-25.png,1,0,1,1
683,AR_FDB_m-052-13.png,1,0,1,1
684,AR_FDB_m-057-13.png,1,0,1,1
685,AR_FDB_m-058-25.png,1,0,1,1
686,AR_FDB_w-013-16.png,1,1,1,0
687,AR_FDB_w-016-16_px_6.png,1,1,1,0
688,FRGC_04301d287.jpg,1,1,1,0
689,FRGC_04400d358.jpg,1,1,1,0
690,FRGC_04494d68.jpg,0,1,1,1
691,FRGC_04530d67.jpg,1,1,1,0
692,FRGC_04569d360_px_4.png,1,1,1,0
693,FRGC_04596d54.jpg,1,1,1,0
694,FRGC_04600d03.jpg,1,1,1,0
695,FRGC_04600d47.jpg,1,1,1,0
696,FRGC_04629d226.jpg,1,1,1,0
697,FRGC_04273d56.jpg,1,1,1,0
698,FRGC_04535d211.jpg,1,1,1,0
699,FRGC_04559d142.jpg,1,1,1,0
700,FRGC_04569d76.jpg,1,1,1,0
701,AR_FDB_m-007-21.png,1,1,0,1
702,AR_FDB_m-015-5.png,1,1,1,0
703,AR_FDB_m-038-14.png,1,1,1,0
704,AR_FDB_m-039-21.png,1,1,0,1
705,AR_FDB_m-044-20.png,1,1,1,0
706,AR_FDB_m-072-9.png,1,1,0,1
707,AR_FDB_w-007-26.png,1,1,1,0
708,FRGC_04233d97.jpg,1,1,1,0
709,FRGC_04395d24_px_8.png,0,1,1,1
710,FRGC_04522d61.jpg,1,1,1,0
711,FRGC_04525d32.jpg,1,1,1,0
712,FRGC_04580d350.jpg,1,1,1,0
713,FRGC_04582d39.jpg,1,1,1,0
714,FRGC_04592d09.jpg,1,1,1,0
715,FRGC_04603d59.jpg,1,1,1,0
716,FRGC_04624d50.jpg,1,1,1,0
717,FRGC_04839d47.jpg,1,1,1,0
718,AR_FDB_m-004-3.png,1,1,1,0
719,AR_FDB_m-012-14.png,1,1,1,0
720,AR_FDB_m-021-5.png,1,1,1,0
721,AR_FDB_m-046-22.png,1,1,0,1
722,AR_FDB_m-052-15.png,1,1,1,0
723,AR_FDB_m-055-26.png,1,0,1,1
724,AR_FDB_w-014-9_px_8.png,1,1,0,1
725,FRGC_04217d356.jpg,1,1,1,0
726,FRGC_04261d166.jpg,1,1,1,0
727,FRGC_04512d370.jpg,1,1,1,0
728,FRGC_04516d38.JPG,0,1,1,1
729,FRGC_04553d214.jpg,1,1,1,0
730,FRGC_04564d06.jpg,1,1,1,0
731,FRGC_04568d53.jpg,1,1,1,0
732,FRGC_04575d123.jpg,1,1,1,0
733,FRGC_04598d283.jpg,1,1,1,0
734,FRGC_04603d63.jpg,1,1,1,0
735,FRGC_04667d244.jpg,1,1,1,0
736,FRGC_04734d132.jpg,1,1,1,0
737,afwDB_21.png,1,1,1,0
738,AR_FDB_m-036-23.png,1,1,0,1
739,AR_FDB_m-070-23.png,1,1,0,1
740,AR_FDB_m-074-7_px_6.png,1,1,1,0
741,AR_FDB_w-005-21.png,1,1,0,1
742,FRGC_04213d105.jpg,1,1,1,0
743,FRGC_04327d390.jpg,1,1,1,0
744,FRGC_04382d22.jpg,0,1,1,1
745,FRGC_04494d61.jpg,0,1,1,1
746,FRGC_04533d62.jpg,1,1,1,0
747,FRGC_04598d302.jpg,1,1,1,0
748,FRGC_04605d45.jpg,1,1,1,0
749,FRGC_04618d33.jpg,1,1,1,0
750,FRGC_04628d45.jpg,1,1,1,0
751,FRGC_04754d118.jpg,1,1,1,0
752,AR_FDB_m-039-4.png,1,1,1,0
753,AR_FDB_m-056-24.png,1,0,1,1
754,AR_FDB_m-059-18.png,1,1,1,0
755,AR_FDB_m-066-10.png,1,1,0,1
756,AR_FDB_m-073-16.png,1,1,1,0
757,AR_FDB_m-074-20_px_4.png,1,1,1,0
758,AR_FDB_m-076-17.png,1,1,1,0
759,AR_FDB_w-004-18.png,1,1,1,0
760,AR_FDB_w-012-15_px_6.png,1,1,1,0
761,FRGC_04217d354.jpg,1,1,1,0
762,FRGC_04282d05_px_8.png,1,1,1,0
763,FRGC_04316d102.jpg,1,1,1,0
764,FRGC_04339d102_px_4.png,1,1,1,0
765,FRGC_04395d61.JPG,0,1,1,1
766,FRGC_04456d60.jpg,0,1,1,1
767,FRGC_04533d117.jpg,1,1,1,0
768,FRGC_04551d106.jpg,0,1,1,1
769,FRGC_04577d219.jpg,1,1,1,0
770,FRGC_04577d306.jpg,1,1,1,0
771,FRGC_04605d67.jpg,1,1,1,0
772,FRGC_04629d177.jpg,1,1,1,0
773,AR_FDB_m-002-9.png,1,1,0,1
774,AR_FDB_m-047-1.png,1,1,1,0
775,AR_FDB_m-047-9.png,1,1,0,1
776,AR_FDB_m-071-5.png,1,1,1,0
777,AR_FDB_m-074-11_px_6.png,1,0,1,1
778,AR_FDB_w-002-20.png,1,1,0,1
779,FRGC_04288d110.jpg,1,1,1,0
780,FRGC_04288d268.jpg,1,1,1,0
781,FRGC_04316d08.jpg,1,1,1,0
782,FRGC_04551d04.JPG,0,1,1,1
783,FRGC_04744d134.jpg,1,1,1,0
784,AR_FDB_m-059-10.png,1,1,0,1
785,AR_FDB_w-010-18.png,1,1,1,0
786,FRGC_04892d40.jpg,0,1,1,1
787,AR_FDB_m-004-17.png,1,1,1,0
788,AR_FDB_m-018-23.png,1,1,0,1
789,AR_FDB_m-026-17.png,1,1,1,0
790,AR_FDB_m-033-8.png,1,1,0,1
791,AR_FDB_m-034-15.png,1,1,1,0
792,AR_FDB_m-058-21.png,1,1,0,1
793,AR_FDB_w-002-13_px_6.png,1,0,1,1
794,AR_FDB_w-005-5.png,1,1,0,1
795,FRGC_04233d406.jpg,1,1,1,0
796,FRGC_04315d42.jpg,1,1,1,0
797,FRGC_04320d101.jpg,1,1,1,0
798,FRGC_04493d65.jpg,0,1,1,1
799,FRGC_04545d41.jpg,1,1,1,0
800,afwDB_2.png,1,1,1,0
801,AR_FDB_m-024-7.png,1,1,1,0
802,AR_FDB_m-048-23.png,1,1,0,1
803,AR_FDB_m-061-17.png,1,1,1,0
804,AR_FDB_m-073-19.png,1,1,1,0
805,FRGC_02463d494.jpg,1,1,1,0
806,FRGC_04219d128.jpg,1,1,1,0
807,FRGC_04382d24.jpg,0,1,1,1
808,FRGC_04516d58.jpg,0,1,1,1
809,FRGC_04530d381.jpg,1,1,1,0
810,FRGC_04542d80.jpg,0,1,1,1
811,FRGC_04563d46.jpg,1,1,1,0
812,FRGC_04573d44.jpg,1,1,1,0
813,FRGC_04600d185_px_8.png,1,1,1,0
814,FRGC_04644d238.jpg,1,1,1,0
815,AR_FDB_m-006-2.png,1,1,1,0
816,AR_FDB_m-007-2.png,1,1,1,0
817,AR_FDB_m-039-17.png,1,1,1,0
818,AR_FDB_m-064-5.png,1,1,1,0
819,AR_FDB_w-017-21.png,1,1,0,1
820,FRGC_04239d433.jpg,1,1,1,0
821,FRGC_04261d151.jpg,1,1,1,0
822,FRGC_04286d45.jpg,1,1,1,0
823,FRGC_04327d306.jpg,1,1,1,0
824,FRGC_04337d50.jpg,1,1,1,0
825,FRGC_04339d267.jpg,1,1,1,0
826,FRGC_04575d379.jpg,1,1,1,0
827,FRGC_04600d283.jpg,1,1,1,0
828,FRGC_04605d84.jpg,1,1,1,0
829,FRGC_04619d34.jpg,1,1,1,0
830,FRGC_04622d02.jpg,1,1,1,0
831,AR_FDB_m-007-11.png,1,0,1,1
832,AR_FDB_m-009-11.png,1,0,1,1
833,AR_FDB_m-010-13.png,1,0,1,1
834,AR_FDB_m-010-22.png,1,1,0,1
835,AR_FDB_m-032-24.png,1,0,1,1
836,AR_FDB_m-046-7.png,1,1,1,0
837,AR_FDB_m-048-5.png,1,1,1,0
838,AR_FDB_m-055-1.png,1,1,1,0
839,AR_FDB_w-017-19.png,1,1,1,0
840,FRGC_02463d336.jpg,1,1,1,0
841,FRGC_04239d140.jpg,1,1,1,0
842,FRGC_04299d34.jpg,1,1,1,0
843,FRGC_04419d89_px_4.png,0,1,1,1
844,FRGC_04527d71.jpg,1,1,1,0
845,FRGC_04537d78.jpg,1,1,1,0
846,FRGC_04560d285_px_6.png,1,1,1,0
847,FRGC_04573d55.jpg,1,1,1,0
848,FRGC_04585d217_px_4.png,1,1,1,0
849,FRGC_04595d74.jpg,1,1,1,0
850,FRGC_04598d305.jpg,1,1,1,0
851,FRGC_04721d62.jpg,1,1,1,0
852,AR_FDB_m-025-6.png,1,1,1,0
853,FRGC_04203d72.jpg,1,1,1,0
854,FRGC_04229d218.jpg,1,1,1,0
855,FRGC_04279d45.jpg,1,1,1,0
856,FRGC_04312d68.jpg,1,1,1,0
857,FRGC_04449d215.jpg,1,1,1,0
858,FRGC_04516d67_px_4.png,0,1,1,1
859,FRGC_04603d03.jpg,1,1,1,0
860,FRGC_04605d72.jpg,1,1,1,0
861,FRGC_04610d21.jpg,1,1,1,0
862,AR_FDB_m-040-23.png,1,1,0,1
863,AR_FDB_w-014-26.png,1,1,1,0
864,AR_FDB_w-016-1.png,1,1,1,0
865,FRGC_04229d171.jpg,1,1,1,0
866,FRGC_04530d112.jpg,1,1,1,0
867,AR_FDB_w-012-5.png,1,1,1,0
868,FRGC_04239d154.jpg,1,1,1,0
869,FRGC_04553d225.jpg,1,1,1,0
870,FRGC_04687d00.jpg,0,1,1,1
871,AR_FDB_m-009-24.png,1,0,1,1
872,AR_FDB_m-027-3.png,1,1,1,0
873,AR_FDB_m-061-1.png,1,1,1,0
874,FRGC_04315d56.jpg,1,1,1,0
875,FRGC_04453d341.jpg,1,1,1,0
876,AR_FDB_m-057-8.png,1,1,0,1
877,AR_FDB_w-012-24_px_6.png,1,0,1,1
878,FRGC_04286d74.jpg,0,1,1,1
879,FRGC_04558d46.jpg,1,1,1,0
880,FRGC_02463d264.jpg,1,1,1,0
881,AR_FDB_m-009-12.png,1,0,1,1
882,AR_FDB_m-034-11.png,1,0,1,1
883,AR_FDB_m-045-16.png,1,1,1,0
884,AR_FDB_m-059-21.png,1,1,0,1
885,AR_FDB_m-060-10.png,1,1,0,1
886,FRGC_04202d369.jpg,1,1,1,0
887,FRGC_04299d74_px_4.png,1,1,1,0
888,FRGC_04311d184.jpg,1,1,1,0
889,FRGC_04542d76_px_6.png,0,1,1,1
890,FRGC_04572d56.jpg,1,1,1,0
891,FRGC_04628d264.jpg,1,1,1,0
892,FRGC_04650d115.jpg,1,1,0,1
893,AR_FDB_m-007-14.png,1,1,1,0
894,AR_FDB_m-053-21.png,1,1,0,1
895,AR_FDB_m-063-7.png,1,1,1,0
896,AR_FDB_m-074-7.png,1,1,1,0
897,AR_FDB_m-076-24.png,1,0,1,1
898,AR_FDB_w-008-7.png,1,1,0,1
899,FRGC_02463d238_px_4.png,1,1,1,0
900,FRGC_04319d63.jpg,1,1,1,0
901,FRGC_04327d306_px_4.png,1,1,1,0
902,FRGC_04336d377.jpg,1,1,1,0
903,FRGC_04531d58.jpg,1,1,1,0
904,FRGC_04560d230.jpg,1,1,1,0
905,FRGC_04745d155.jpg,1,1,1,0
906,AR_FDB_m-014-20.png,1,1,1,0
907,AR_FDB_m-043-19.png,1,1,1,0
908,AR_FDB_m-072-4.png,1,1,1,0
909,AR_FDB_w-004-12_px_8.png,1,0,1,1
910,AR_FDB_w-011-12.png,1,1,1,0
911,FRGC_04228d169_px_4.png,1,1,1,0
912,FRGC_04288d219_px_6.png,1,1,1,0
913,FRGC_04288d61.jpg,1,1,1,0
914,FRGC_04295d40.JPG,0,1,1,1
915,FRGC_04575d143.jpg,1,1,1,0
916,FRGC_04580d101.jpg,1,1,1,0
917,FRGC_04580d231.jpg,1,1,1,0
918,AR_FDB_m-007-15.png,1,1,1,0
919,AR_FDB_m-011-11.png,1,0,1,1
920,AR_FDB_m-016-5.png,1,1,1,0
921,AR_FDB_m-047-4.png,1,1,1,0
922,AR_FDB_m-073-20_px_4.png,1,1,1,0
923,AR_FDB_w-011-25_px_4.png,1,0,1,1
924,FRGC_04203d168.jpg,1,1,1,0
925,FRGC_04211d88.jpg,1,1,1,0
926,FRGC_04237d124_px_6.png,1,1,1,0
927,FRGC_04286d80.jpg,0,1,1,1
928,FRGC_04324d231.jpg,1,1,1,0
929,FRGC_04524d72_px_6.png,1,1,1,0
930,FRGC_04573d67.jpg,1,1,1,0
931,FRGC_04626d59.jpg,1,1,1,0
932,AR_FDB_m-014-5.png,1,1,1,0
933,AR_FDB_m-018-11.png,1,0,1,1
934,AR_FDB_m-021-19.png,1,1,1,0
935,AR_FDB_m-023-15.png,1,1,1,0
936,AR_FDB_m-033-10.png,1,1,0,1
937,AR_FDB_m-036-14.png,1,1,1,0
938,AR_FDB_m-040-26.png,1,0,1,1
939,AR_FDB_m-071-10.png,1,1,0,1
940,AR_FDB_m-074-2_px_8.png,1,1,1,0
941,AR_FDB_m-075-10_px_8.png,1,1,0,1
942,AR_FDB_w-002-17.png,1,1,1,0
943,AR_FDB_w-007-25.png,1,0,1,1
944,FRGC_04203d72_px_8.png,1,1,1,0
945,FRGC_04226d160.jpg,1,1,1,0
946,FRGC_04341d65.jpg,1,1,1,0
947,FRGC_04516d60_px_4.png,0,1,1,1
948,FRGC_04560d101.jpg,0,1,1,1
949,FRGC_04619d37.jpg,1,1,1,0
950,FRGC_04623d02.jpg,1,1,1,0
951,FRGC_04782d97.jpg,1,1,1,0
952,afwDB_17.png,1,1,1,0
953,AR_FDB_w-007-4_px_6.png,1,1,1,0
954,AR_FDB_w-011-22.png,1,0,1,1
955,FRGC_04392d65.jpg,0,1,1,1
956,FRGC_04596d95_px_4.png,1,1,1,0
957,AR_FDB_m-006-4.png,1,1,1,0
958,AR_FDB_m-008-16.png,1,1,1,0
959,AR_FDB_m-039-19.png,1,1,1,0
960,AR_FDB_m-072-7.png,1,1,1,0
961,AR_FDB_w-012-23.png,1,0,1,1
962,FRGC_04228d169.jpg,1,1,1,0
963,FRGC_04228d220.jpg,1,1,1,0
964,FRGC_04233d87.jpg,1,1,1,0
965,FRGC_04279d83.jpg,1,1,1,0
966,FRGC_04311d184_px_4.png,1,1,1,0
967,FRGC_04338d53.jpg,1,1,1,0
968,FRGC_04529d27.jpg,1,1,1,0
969,FRGC_04575d311.jpg,1,1,1,0
970,FRGC_04579d120.jpg,1,1,1,0
971,FRGC_04610d42.jpg,1,1,1,0
972,AR_FDB_m-004-20.png,1,1,1,0
973,AR_FDB_m-013-12.png,1,0,1,1
974,AR_FDB_m-017-2.png,1,1,1,0
975,AR_FDB_m-067-21.png,1,1,0,1
976,AR_FDB_w-014-23.png,1,0,1,1
977,AR_FDB_w-015-6.png,1,1,1,0
978,AR_FDB_w-016-9.png,1,0,1,1
979,FRGC_04226d153.jpg,1,1,1,0
980,FRGC_04233d416.jpg,1,1,1,0
981,FRGC_04239d351.jpg,1,1,1,0
982,FRGC_04286d37.jpg,1,1,1,0
983,FRGC_04557d270.jpg,1,1,1,0
984,FRGC_04581d33.jpg,1,1,1,0
985,FRGC_04782d40.jpg,1,1,1,0
986,AR_FDB_m-001-10.png,1,1,0,1
987,AR_FDB_m-012-11.png,1,0,1,1
988,AR_FDB_m-014-10.png,1,1,0,1
989,AR_FDB_m-014-23.png,1,1,0,1
990,AR_FDB_m-015-14.png,1,1,1,0
991,AR_FDB_m-025-25.png,1,0,1,1
992,AR_FDB_m-025-3.png,1,1,1,0
993,AR_FDB_m-039-25.png,1,0,1,1
994,AR_FDB_m-049-6.png,1,1,1,0
995,AR_FDB_m-073-17.png,1,1,1,0
996,FRGC_04203d154.jpg,1,1,1,0
997,FRGC_04311d48.jpg,1,1,1,0
998,FRGC_04324d72.jpg,1,1,1,0
999,FRGC_04395d28.JPG,0,1,1,1
1000,FRGC_04556d249.jpg,1,1,1,0
1001,FRGC_04556d82.jpg,1,1,1,0
1002,FRGC_04588d217.jpg,1,1,1,0
1003,FRGC_04622d23.jpg,1,1,1,0
1004,afwDB_3.png,1,1,1,0
1005,AR_FDB_m-038-25.png,1,0,1,1
1006,AR_FDB_m-041-14.png,1,1,1,0
1007,AR_FDB_w-016-9_px_6.png,1,1,0,1
1008,FRGC_04203d492.jpg,1,1,1,0
1009,FRGC_04222d58.jpg,1,1,1,0
1010,FRGC_04261d157.jpg,1,1,1,0
1011,FRGC_04329d75.jpg,1,1,1,0
1012,FRGC_04400d312.jpg,1,1,1,0
1013,FRGC_04400d357.jpg,1,1,1,0
1014,FRGC_04553d248_px_8.png,1,1,1,0
1015,FRGC_04559d268.jpg,1,1,1,0
1016,FRGC_04588d157.jpg,1,1,1,0
1017,AR_FDB_m-008-7.png,1,1,1,0
1018,AR_FDB_m-019-23.png,1,1,0,1
1019,AR_FDB_m-022-3.png,1,1,1,0
1020,AR_FDB_m-023-12.png,1,0,1,1
1021,AR_FDB_m-027-7.png,1,1,1,0
1022,AR_FDB_m-044-10.png,1,1,0,1
1023,AR_FDB_m-047-14.png,1,1,1,0
1024,AR_FDB_m-051-21.png,1,1,0,1
1025,AR_FDB_m-054-14.png,1,1,1,0
1026,AR_FDB_m-076-23_px_4.png,1,1,0,1
1027,AR_FDB_w-003-16.png,1,0,1,1
1028,FRGC_04243d80.JPG,0,1,1,1
1029,FRGC_04265d65.jpg,1,1,1,0
1030,FRGC_04274d71.jpg,1,1,1,0
1031,FRGC_04287d23_px_6.png,0,1,1,1
1032,FRGC_04301d288.jpg,1,1,1,0
1033,FRGC_04302d14.jpg,1,1,1,0
1034,FRGC_04561d71.jpg,1,1,1,0
1035,FRGC_04606d03.jpg,1,1,1,0
1036,FRGC_04615d177.jpg,1,1,1,0
1037,FRGC_04839d170.jpg,0,1,1,1
1038,AR_FDB_m-003-15.png,1,1,1,0
1039,FRGC_04334d69.jpg,1,1,1,0
1040,FRGC_04608d72.jpg,1,1,1,0
1041,AR_FDB_m-023-1.png,1,1,1,0
1042,AR_FDB_m-045-22.png,1,1,0,1
1043,AR_FDB_m-054-12.png,1,0,1,1
1044,AR_FDB_w-004-8_px_8.png,1,1,0,1
1045,FRGC_04202d213_px_6.png,1,1,1,0
1046,FRGC_04219d173.jpg,1,1,1,0
1047,FRGC_04225d343_px_8.png,1,1,1,0
1048,FRGC_04299d114.jpg,1,1,1,0
1049,FRGC_04542d80_px_6.png,0,1,1,1
1050,FRGC_04577d34_px_6.png,1,1,1,0
1051,FRGC_04595d51_px_6.png,1,1,1,0
1052,FRGC_04602d21.jpg,1,1,1,0
1053,FRGC_04687d87.jpg,0,1,1,1
1054,AR_FDB_m-002-1.png,1,1,1,0
1055,AR_FDB_m-008-24.png,1,0,1,1
1056,AR_FDB_m-022-22.png,1,1,0,1
1057,AR_FDB_m-037-1.png,1,1,1,0
1058,AR_FDB_m-053-18.png,1,1,1,0
1059,AR_FDB_w-009-16.png,1,1,1,0
1060,FRGC_04203d138.jpg,1,1,1,0
1061,FRGC_04382d07_px_4.png,0,1,1,1
1062,FRGC_04523d84.jpg,1,1,1,0
1063,FRGC_04537d151.jpg,1,1,1,0
1064,FRGC_04539d69.jpg,1,1,1,0
1065,FRGC_04557d370.jpg,1,1,1,0
1066,FRGC_04575d91.jpg,1,1,1,0
1067,FRGC_04584d14.jpg,1,1,1,0
1068,FRGC_04587d34.jpg,1,1,1,0
1069,AR_FDB_m-006-16.png,1,1,1,0
1070,AR_FDB_m-012-12.png,1,0,1,1
1071,AR_FDB_m-019-1.png,1,1,1,0
1072,AR_FDB_m-039-13.png,1,0,1,1
1073,AR_FDB_m-067-18.png,1,1,1,0
1074,AR_FDB_w-009-22.png,1,1,0,1
1075,AR_FDB_w-010-5.png,1,1,1,0
1076,AR_FDB_w-011-3.png,1,1,1,0
1077,AR_FDB_w-016-21_px_8.png,1,1,0,1
1078,FRGC_04267d148.jpg,1,1,1,0
1079,FRGC_04537d337.jpg,1,1,1,0
1080,FRGC_04598d302_px_4.png,1,1,1,0
1081,afwDB_8.png,1,1,1,0
1082,AR_FDB_m-003-23.png,1,1,0,1
1083,AR_FDB_m-004-1.png,1,1,1,0
1084,AR_FDB_m-009-13.png,1,0,1,1
1085,AR_FDB_m-049-21.png,1,1,0,1
1086,AR_FDB_m-053-7.png,1,1,1,0
1087,AR_FDB_m-058-14.png,1,1,1,0
1088,AR_FDB_m-069-2.png,1,1,1,0
1089,AR_FDB_w-004-6.png,1,1,0,1
1090,FRGC_04297d222.jpg,1,1,1,0
1091,FRGC_04334d96.jpg,1,1,1,0
1092,FRGC_04524d67.jpg,1,1,1,0
1093,FRGC_04619d48.jpg,1,1,1,0
1094,FRGC_04626d51.jpg,1,1,1,0
1095,AR_FDB_m-006-21.png,1,1,0,1
1096,AR_FDB_m-033-15.png,1,1,1,0
1097,AR_FDB_m-041-25.png,1,0,1,1
1098,AR_FDB_m-042-7.png,1,1,1,0
1099,AR_FDB_m-051-24.png,1,0,1,1
1100,AR_FDB_w-012-7.png,1,1,0,1
1101,FRGC_04202d213.jpg,1,1,1,0
1102,FRGC_04239d153.jpg,1,1,1,0
1103,FRGC_04301d163.jpg,1,1,1,0
1104,FRGC_04331d19.jpg,1,1,1,0
1105,FRGC_04344d330_px_6.png,1,1,1,0
1106,FRGC_04493d38_px_6.png,0,1,1,1
1107,FRGC_04493d42.jpg,0,1,1,1
1108,FRGC_04531d312.jpg,1,1,1,0
1109,FRGC_04559d252.jpg,1,1,1,0
1110,FRGC_04560d285.jpg,1,1,1,0
1111,FRGC_04589d182.jpg,1,1,1,0
1112,FRGC_04203d394.jpg,1,1,1,0
1113,FRGC_04334d273.jpg,1,1,1,0
1114,FRGC_04560d94.jpg,1,1,1,0
1115,FRGC_04830d48.jpg,0,1,1,1
1116,AR_FDB_m-049-12.png,1,0,1,1
1117,AR_FDB_m-051-15.png,1,1,1,0
1118,AR_FDB_m-055-23.png,1,1,0,1
1119,AR_FDB_m-076-20.png,1,1,1,0
1120,AR_FDB_m-076-23.png,1,1,0,1
1121,AR_FDB_w-008-24.png,1,0,1,1
1122,AR_FDB_w-009-15.png,1,1,1,0
1123,FRGC_04233d457.jpg,1,1,1,0
1124,FRGC_04237d119.jpg,1,1,1,0
1125,FRGC_04239d84.jpg,1,1,1,0
